,sub,ses,motion,path
0,sub-RESP0521,ses-1,0.16553188462382212,/home/cbricout/scratch/OpenNeuro_preproc/ds003848/subjects/sub-RESP0521/ses-1/t1_linear/sub-RESP0521_ses-1_rec-deface_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
1,sub-RESP0779,ses-1,0.01710231685986352,/home/cbricout/scratch/OpenNeuro_preproc/ds003848/subjects/sub-RESP0779/ses-1/t1_linear/sub-RESP0779_ses-1_rec-deface_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
2,sub-RESP0699,ses-1,0.036279690222572006,/home/cbricout/scratch/OpenNeuro_preproc/ds003848/subjects/sub-RESP0699/ses-1/t1_linear/sub-RESP0699_ses-1_rec-deface_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
3,sub-RESP0724,ses-1,0.053650002457205144,/home/cbricout/scratch/OpenNeuro_preproc/ds003848/subjects/sub-RESP0724/ses-1/t1_linear/sub-RESP0724_ses-1_rec-deface_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
4,sub-RESP0800,ses-1,0.026828503231843354,/home/cbricout/scratch/OpenNeuro_preproc/ds003848/subjects/sub-RESP0800/ses-1/t1_linear/sub-RESP0800_ses-1_rec-deface_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
5,sub-RESP0749,ses-1,0.02335805946129985,/home/cbricout/scratch/OpenNeuro_preproc/ds003848/subjects/sub-RESP0749/ses-1/t1_linear/sub-RESP0749_ses-1_rec-deface_space-MNI152NLin2009cSym_res-1x1x1_T1w.nii.gz
